bank,quarter,call_type,call_date,position_in_call,section,speaker_role,speaker_name,speaker_institution,sentence_id,sentence_number,sentence,utterance_id,sentence_raw
UBS,2023-Q1,earnings,2023-04-25,46,qa,management,Sergio P. Ermotti,,5552,4,So I think that you do not see any meaningful change.,45,So I think that you donot see any meaningful change.
UBS,2023-Q1,earnings,2023-04-25,46,qa,management,Sergio P. Ermotti,,5553,5,"Of course, some things, like is normal, they should change.",45,"Of course, some things, like is normal, they should change."
UBS,2023-Q1,earnings,2023-04-25,46,qa,management,Sergio P. Ermotti,,5554,6,They should have changed.,45,They should have changed.
UBS,2023-Q1,earnings,2023-04-25,46,qa,management,Sergio P. Ermotti,,5555,7,"Not everything I left was perfect, so things needed to be addressed.",45,"Not everything I left was perfect, so things needed to be addressed."
UBS,2023-Q1,earnings,2023-04-25,46,qa,management,Sergio P. Ermotti,,5556,8,And other things are very personal and then very – a question of style.,45,And other things are very personal and then very – a question of style.
UBS,2023-Q1,earnings,2023-04-25,46,qa,management,Sergio P. Ermotti,,5557,9,"But, I mean, the strength of the franchise was only reinforced over the last two years and this is the reason why we were able to be part of the solution over the weekend, so – which is a huge achievement for UBS.",45,"But, I mean, the strength of the franchise was only reinforced over the last two years and this is the reason why we were able to be part of the solution over the weekend, so – which is a huge achievement for UBS."
UBS,2023-Q1,earnings,2023-04-25,46,qa,management,Sergio P. Ermotti,,5558,10,"Even if – when you go back into where we were during the financial crisis, in my point of view, this was the ultimate payback to Switzerland.",45,"Even if – when you go back into where we were during the financial crisis, in my point of view, this was the ultimate payback to Switzerland."
UBS,2023-Q1,earnings,2023-04-25,46,qa,management,Sergio P. Ermotti,,5559,11,The fact that UBS was part of the solution was the ultimate payback on what the government had to do.,45,The fact that UBS was part of the solution was the ultimate payback on what the government had to do.
UBS,2023-Q1,earnings,2023-04-25,46,qa,management,Sergio P. Ermotti,,5560,12,And we were always very thankful for that.,45,And we were always very thankful for that.
UBS,2023-Q1,earnings,2023-04-25,46,qa,management,Sergio P. Ermotti,,5561,13,"And so, in that sense, nothing has changed, if anything has been reinforced.",45,"And so, in that sense, nothing has changed, if anything has been reinforced."
UBS,2023-Q1,earnings,2023-04-25,46,qa,management,Sergio P. Ermotti,,5562,14,And Sarah?,45,And Sarah?
UBS,2023-Q1,earnings,2023-04-25,47,qa,management,Sarah Youngwood,,5563,1,"On GWM, you actually have a technicality, which is that we put in our FA’s at both the very high end of FA’s, but also the people that are in that client advice center, and so it came really mostly from the client advice center.",46,"On GWM, you actually have a technicality, which is that we put in our FA’s at both the very high end of FA’s, but also the people that are in that client advice center, and so it came really mostly from the client advice center."
UBS,2023-Q1,earnings,2023-04-25,47,qa,management,Sarah Youngwood,,5564,2,And so really focusing on the flows and the productivity of the FA’s is where we are and we are not seeing an issue here.,46,And so really focusing on the flows and the productivity of the FA’s is where we are and we are not seeing an issue here.
UBS,2023-Q1,earnings,2023-04-25,47,qa,management,Sarah Youngwood,,5565,3,"In fact, you have seen the very good flows that we have experienced in the U.S. this quarter.",46,"In fact, you have seen the very good flows that we have experienced in the U.S. this quarter."
UBS,2023-Q1,earnings,2023-04-25,48,qa,analyst,Nicolas Payen,Kepler Cheuvreux,5566,1,Thank you.,47,Thank you.
UBS,2023-Q1,earnings,2023-04-25,49,qa,analyst,Andrew Lim,Société Générale,5567,1,Hi.,48,Hi.
UBS,2023-Q1,earnings,2023-04-25,49,qa,analyst,Andrew Lim,Société Générale,5568,2,Good morning.,48,Good morning.
UBS,2023-Q1,earnings,2023-04-25,49,qa,analyst,Andrew Lim,Société Générale,5569,3,"And welcome back, Sergio, from me as well.",48,"And welcome back, Sergio, from me as well."
UBS,2023-Q1,earnings,2023-04-25,49,qa,analyst,Andrew Lim,Société Générale,5570,4,"So, my first question is on NII.",48,"So, my first question is on NII."
UBS,2023-Q1,earnings,2023-04-25,49,qa,analyst,Andrew Lim,Société Générale,5571,5,Appreciate the more integrated disclosure on the beta and the migration.,48,Appreciate the more integrated disclosure on the beta and the migration.
UBS,2023-Q1,earnings,2023-04-25,49,qa,analyst,Andrew Lim,Société Générale,5572,6,I was wondering if you could talk more specifically about how that plays out on a geographical basis.,48,I was wondering if you could talk more specifically about how that plays out on a geographical basis.
UBS,2023-Q1,earnings,2023-04-25,49,qa,analyst,Andrew Lim,Société Générale,5573,7,Is that the greater pressure on the beta migration mainly from the U.S. side or are we seeing any changes in Europe and Asia as well?,48,Is that the greater pressure on the beta migration mainly from the U.S. side or are we seeing any changes in Europe and Asia as well?
UBS,2023-Q1,earnings,2023-04-25,49,qa,analyst,Andrew Lim,Société Générale,5574,8,And maybe you can give some color on how your NII should pan out based on forward curves into 2024.,48,And maybe you can give some color on how your NII should pan out based on forward curves into 2024.
UBS,2023-Q1,earnings,2023-04-25,49,qa,analyst,Andrew Lim,Société Générale,5575,9,And then my next question is on the IB.,48,And then my next question is on the IB.
UBS,2023-Q1,earnings,2023-04-25,49,qa,analyst,Andrew Lim,Société Générale,5576,10,Appreciate you've yet to outline the perimeter of what mean – of what goes into non-core.,48,Appreciate you've yet to outline the perimeter of what mean – of what goes into non-core.
UBS,2023-Q1,earnings,2023-04-25,49,qa,analyst,Andrew Lim,Société Générale,5577,11,"But at the same time, you've been very specific about your IB DNA for the past few years now.",48,"But at the same time, you've been very specific about your IB DNA for the past few years now."
UBS,2023-Q1,earnings,2023-04-25,49,qa,analyst,Andrew Lim,Société Générale,5578,12,"And so, there's a question mark over the lev fin business which CS lumps with IBD.",48,"And so, there's a question mark over the lev fin business which CS lumps with IBD."
UBS,2023-Q1,earnings,2023-04-25,49,qa,analyst,Andrew Lim,Société Générale,5579,13,I guess the question is how do you see that business within your IB structure?,48,I guess the question is how do you see that business within your IB structure?
UBS,2023-Q1,earnings,2023-04-25,50,qa,management,Sergio P. Ermotti,,5580,1,Okay.,49,Okay.
UBS,2023-Q1,earnings,2023-04-25,50,qa,management,Sergio P. Ermotti,,5581,2,"Thank you, Andrew.",49,"Thank you, Andrew."
UBS,2023-Q1,earnings,2023-04-25,50,qa,management,Sergio P. Ermotti,,5582,3,I'll take the second question.,49,I'll take the second question.
UBS,2023-Q1,earnings,2023-04-25,50,qa,management,Sergio P. Ermotti,,5583,4,"I think that, yes, the DNA will not change what we do is part of the equation and having a diversified portfolio of businesses does include also having leverage finance.",49,"I think that, yes, the DNA wonot change what we do is part of the equation and having a diversified portfolio of businesses does include also having leverage finance."
UBS,2023-Q1,earnings,2023-04-25,50,qa,management,Sergio P. Ermotti,,5584,5,"Of course, we are – we will stay very focused on how we are present in that business.",49,"Of course, we are – we will stay very focused on how we are present in that business."
UBS,2023-Q1,earnings,2023-04-25,50,qa,management,Sergio P. Ermotti,,5585,6,"We want to be meaningful to our clients, but also to be mindful that you know, this cannot be the driver of the profitability of the investment bank with all associated, you know, volatility and risks.",49,"We want to be meaningful to our clients, but also to be mindful that you know, this cannot be the driver of the profitability of the investment bank with all associated, you know, volatility and risks."
UBS,2023-Q1,earnings,2023-04-25,50,qa,management,Sergio P. Ermotti,,5586,7,"So, you can count on us, or our clients can count on us being a relevant player, but definitely, we are not – our ambition is not to be at the top of the league just for – and to make it a central part of our model.",49,"So, you can count on us, or our clients can count on us being a relevant player, but definitely, we are not – our ambition is not to be at the top of the league just for – and to make it a central part of our model."
UBS,2023-Q1,earnings,2023-04-25,50,qa,management,Sergio P. Ermotti,,5587,8,"So, expect at the margins a little bit more, but in a very, very focused way.",49,"So, expect at the margins a little bit more, but in a very, very focused way."
UBS,2023-Q1,earnings,2023-04-25,50,qa,management,Sergio P. Ermotti,,5588,9,"And we will also look at ways to be creative around that business, because there are opportunities for us to also partner with other institutions on how to manage, you know residual risk.",49,"And we will also look at ways to be creative around that business, because there are opportunities for us to also partner with other institutions on how to manage, you know residual risk."
UBS,2023-Q1,earnings,2023-04-25,50,qa,management,Sergio P. Ermotti,,5589,10,"So, our ability has to be to be the bridge in the investment bank between different sources of capital and not necessarily originate and store risks.",49,"So, our ability has to be to be the bridge in the investment bank between different sources of capital and not necessarily originate and store risks."
UBS,2023-Q1,earnings,2023-04-25,51,qa,management,Sarah Youngwood,,5590,1,"In terms of the NII, so, looking at it by region and really by currency is how we think about it.",50,"In terms of the NII, so, looking at it by region and really by currency is how we think about it."
UBS,2023-Q1,earnings,2023-04-25,51,qa,management,Sarah Youngwood,,5591,2,"What you have, first of all, as a broad statement is that for each product category in each region and the realized beta at or below the modelled beta.",50,"What you have, first of all, as a broad statement is that for each product category in each region and the realized beta at or below the modelled beta."
UBS,2023-Q1,earnings,2023-04-25,51,qa,management,Sarah Youngwood,,5592,3,"But then what you have is you have mix shifts within the deposit products which are yielding those higher overall, on basically repricing.",50,"But then what you have is you have mix shifts within the deposit products which are yielding those higher overall, on basically repricing."
UBS,2023-Q1,earnings,2023-04-25,51,qa,management,Sarah Youngwood,,5593,4,And what we are seeing is then based on where we are in the cycle.,50,And what we are seeing is then based on where we are in the cycle.
UBS,2023-Q1,earnings,2023-04-25,51,qa,management,Sarah Youngwood,,5594,5,"So in the U.S., where those very high rates where we are at very high incremental betas.",50,"So in the U.S., where those very high rates where we are at very high incremental betas."
